15171	The Matter of Seggri	1995-00-00	Lc	28	360	\N
15172	Good with Rice	1995-00-00	Lc	28	360	\N
15173	Our Lady of Chernobyl	1995-00-00	Lc	28	360	\N
15174	Rat	1995-00-00	Lc	28	360	\N
15175	The God Who Slept with Women	1995-00-00	Lc	28	360	\N
15176	Summer and Ice	1995-00-00	Lc	28	360	\N
15177	Tin Angel	1995-00-00	Lc	28	360	\N
15178	Artistic License	1995-00-00	Lc	28	360	\N
15179	The Tree of Life	1995-00-00	Lc	28	360	\N
15180	Stride	1995-00-00	Lc	28	360	\N
15181	The Joe Show	1995-00-00	Lc	28	360	\N
15182	When the Old Gods Die	1996-00-00	Lc	28	360	\N
15183	Ether OR	1996-00-00	Lc	28	360	\N
15184	Think Like a Dinosaur	1996-00-00	Lc	28	360	\N
15185	Wang's Carpets	1996-00-00	Lc	28	360	\N
15186	Evolution	1996-00-00	Lc	28	360	\N
15187	Coming of Age in Karhide	1996-00-00	Lc	28	360	\N
15188	For White Hill	1996-00-00	Lc	28	360	\N
15189	I, Iscariot	1996-00-00	Lc	28	360	\N
15190	The Good Rat	1996-00-00	Lc	28	360	\N
15191	A Worm in the Well	1996-00-00	Lc	28	360	\N
15192	The Ant-Men of Tibet	1996-00-00	Lc	28	360	\N
15193	Luminous	1996-00-00	Lc	28	360	\N
15194	Must and Shall	1996-00-00	Lc	28	360	\N
15195	Judgment Engine	1996-00-00	Lc	28	360	\N
15196	Lunch at the Gotham Café	1996-00-00	Lc	28	360	\N
15197	TAP	1996-00-00	Lc	28	360	\N
15198	Starship Day	1996-00-00	Lc	28	360	\N
15199	Recording Angel	1996-00-00	Lc	28	360	\N
15200	Gone to Glory	1996-00-00	Lc	28	360	\N
15201	Silver Fire	1996-00-00	Lc	28	360	\N
15202	Waging Good	1996-00-00	Lc	28	360	\N
15203	The Red Blaze Is the Morning	1996-00-00	Lc	28	360	\N
15204	Mountain Ways	1997-00-00	Lc	28	360	\N
15205	The Edge of the Universe	1997-00-00	Lc	28	360	\N
15206	The Land of Nod	1997-00-00	Lc	28	360	\N
15207	Bicycle Repairman	1997-00-00	Lc	28	360	\N
15208	Beauty and the Opéra or The Phantom Beast	1997-00-00	Lc	28	360	\N
15209	The Dog's Story	1997-00-00	Lc	28	360	\N
15210	A Dry, Quiet War	1997-00-00	Lc	28	360	\N
15211	The Flowers of Aulit Prison	1997-00-00	Lc	28	360	\N
15212	Radio Waves	1997-00-00	Lc	28	360	\N
15213	The Man in the Pepper Mill	1997-00-00	Lc	28	360	\N
15214	Age of Aquarius	1997-00-00	Lc	28	360	\N
15215	The First Law of Thermodynamics	1997-00-00	Lc	28	360	\N
15216	Amends	1997-00-00	Lc	28	360	\N
15217	After a Lean Winter	1997-00-00	Lc	28	360	\N
15218	Martian Valkyrie	1997-00-00	Lc	28	360	\N
15219	Try and Kill It	1997-00-00	Lc	28	360	\N
15220	Kronos	1997-00-00	Lc	28	360	\N
15221	The Peacock Throne	1997-00-00	Lc	28	360	\N
15222	Out of the Mouths	1997-00-00	Lc	28	360	\N
15223	Diana of the Hundred Breasts	1997-00-00	Lc	28	360	\N
15224	The Longer Voyage	1997-00-00	Lc	28	360	\N
15225	The Three Labors of Bubba	1997-00-00	Lc	28	360	\N
15226	Nonstop to Portales	1997-00-00	Lc	28	360	\N
15227	In the Upper Room	1997-00-00	Lc	28	360	\N
15228	Newsletter	1998-00-00	Lc	28	360	\N
15229	Moon Six	1998-00-00	Lc	28	360	\N
15230	Lethe	1998-00-00	Lc	28	360	\N
15231	Galaxia	1998-00-00	Lc	28	360	\N
15232	Reasons to Be Cheerful	1998-00-00	Lc	28	360	\N
15233	Julie's Unicorn	1998-00-00	Lc	28	360	\N
15234	Mother Grasshopper	1998-00-00	Lc	28	360	\N
15235	We Will Drink a Fish Together...	1998-00-00	Lc	28	360	\N
15236	The Pipes of Pan	1998-00-00	Lc	28	360	\N
15237	Escape Route	1998-00-00	Lc	28	360	\N
15238	Echoes	1998-00-00	Lc	28	360	\N
15239	Beauty in the Night	1998-00-00	Lc	28	360	\N
15240	Blood and Judgment	1998-00-00	Lc	28	360	\N
15241	Second Skin	1998-00-00	Lc	28	360	\N
15242	Three Hearings on the Existence of Snakes in the Human Bloodstream	1998-00-00	Lc	28	360	\N
15243	London Bone	1998-00-00	Lc	28	360	\N
15244	The Dragons of Springplace	1998-00-00	Lc	28	360	\N
15245	El Castillo de la Perseverancia	1998-00-00	Lc	28	360	\N
15246	After Kerry	1998-00-00	Lc	28	360	\N
15247	On the Ice Islands	1998-00-00	Lc	28	360	\N
15248	The Undiscovered	1998-00-00	Lc	28	360	\N
15249	Quinn's Way	1998-00-00	Lc	28	360	\N
15250	The Botanist	1998-00-00	Lc	28	360	\N
15251	Crossing Chao Meng Fu	1998-00-00	Lc	28	360	\N
15252	Residuals	1998-00-00	Lc	28	360	\N
15253	The Planck Dive	1999-00-00	Lc	28	360	\N
15254	Taklamakan	1999-00-00	Lc	28	360	\N
15255	All the Birds of Hell	1999-00-00	Lc	28	360	\N
15256	Echea	1999-00-00	Lc	28	360	\N
15257	Lovestory	1999-00-00	Lc	28	360	\N
15258	Waiting for the End	1999-00-00	Lc	28	360	\N
15259	Divided by Infinity	1999-00-00	Lc	28	360	\N
15260	Steamship Soldier on the Information Front	1999-00-00	Lc	28	360	\N
15261	A Dance to Strange Musics	1999-00-00	Lc	28	360	\N
15262	Starfall	1999-00-00	Lc	28	360	\N
15263	Lost Girls	1999-00-00	Lc	28	360	\N
15264	Approaching Perimelasma	1999-00-00	Lc	28	360	\N
15265	Zwarte Piet's Tale	1999-00-00	Lc	28	360	\N
15266	The Barrier	1999-00-00	Lc	28	360	\N
15267	Rules of Engagement	1999-00-00	Lc	28	360	\N
15268	Brown Dust	1999-00-00	Lc	28	360	\N
15269	A Life on Mars	1999-00-00	Lc	28	360	\N
15270	The Picture Business	1999-00-00	Lc	28	360	\N
15271	The Flying Dutchman	1999-00-00	Lc	28	360	\N
15272	The Rainmaker	1999-00-00	Lc	28	360	\N
15273	The Eye of God	1999-00-00	Lc	28	360	\N
15274	The Allies	1999-00-00	Lc	28	360	\N
15275	The Gardens of Saturn	1999-00-00	Lc	28	360	\N
15276	Down in the Dark	1999-00-00	Lc	28	360	\N
15277	Home Time	1999-00-00	Lc	28	360	\N
15278	Getting to Know You	1999-00-00	Lc	28	360	\N
15279	The Mercy Gate	1999-00-00	Lc	28	360	\N
15280	Transit	1999-00-00	Lc	28	360	\N
15281	The GUAC Bug	1999-00-00	Lc	28	360	\N
15282	Time Gypsy	1999-00-00	Lc	28	360	\N
15283	Huddle	2000-00-00	Lc	28	360	\N
15284	Border Guards	2000-00-00	Lc	28	360	\N
15285	A Hunger for the Infinite	2000-00-00	Lc	28	360	\N
15286	Sleeping Dogs	2000-00-00	Lc	28	360	\N
15287	Mount Olympus	2000-00-00	Lc	28	360	\N
15288	A Martian Romance	2000-00-00	Lc	28	360	\N
15289	A Knight of Ghosts and Shadows	2000-00-00	Lc	28	360	\N
15290	Darkrose and Diamond	2000-00-00	Lc	28	360	\N
15291	The Chop Girl	2000-00-00	Lc	28	360	\N
15292	Vessel	2000-00-00	Lc	28	360	\N
15293	A Hero of the Empire	2000-00-00	Lc	28	360	\N
15294	Dapple: A Hwarhath Historical Romance	2000-00-00	Lc	28	360	\N
15295	Stellar Harvest	2000-00-00	Lc	28	360	\N
15296	How to Make Unicorn Pie	2000-00-00	Lc	28	360	\N
15297	The Secret History of the Ornithopter	2000-00-00	Lc	28	360	\N
15298	Green Acres	2000-00-00	Lc	28	360	\N
15299	10 to 16 to 1	2000-00-00	Lc	28	360	\N
15300	Smart Alec	2000-00-00	Lc	28	360	\N
15301	Game of the Century	2000-00-00	Lc	28	360	\N
15302	Nodaway	2000-00-00	Lc	28	360	\N
15303	The Last Man on the Moon	2000-00-00	Lc	28	360	\N
15304	Getting to Know the Dragon	2000-00-00	Lc	28	360	\N
15305	Pocketful of Dharma	2000-00-00	Lc	28	360	\N
15306	Daddy's World	2000-00-00	Lc	28	360	\N
15307	Vultures	2000-00-00	Lc	28	360	\N
15308	Fossil Games	2000-00-00	Lc	28	360	\N
15309	The Queen of Erewhon	2000-00-00	Lc	28	360	\N
15311	The Window	2000-00-00	Lc	28	360	\N
15312	The Host of the Air	2000-00-00	Lc	28	360	\N
15313	Plain Female Seeks Nice Guy	2000-00-00	Lc	28	360	\N
15314	Gemphalon	2000-00-00	Lc	28	360	\N
15315	Iz and the Blue God	2000-00-00	Lc	28	360	\N
15316	The Giftie	2000-00-00	Lc	28	360	\N
15317	The Vaults of Permian Love	2000-00-00	Lc	28	360	\N
15318	Fossils	2000-00-00	Lc	28	360	\N
15319	The Sky-Green Blues	2000-00-00	Lc	28	360	\N
15320	Where Does the Town Go at Night?	2000-00-00	Lc	28	360	\N
15321	Cabbages and Kales, Or, How We Downsized North America	2000-00-00	Lc	28	360	\N
15322	Back Door Man	2000-00-00	Lc	28	360	\N
15323	Naming the Dead	2000-00-00	Lc	28	360	\N
15324	Breakfast on the Moon, with Georges	2000-00-00	Lc	28	360	\N
15325	Circles of Light and Shadow	2000-00-00	Lc	28	360	\N
15326	Angel Down Sussex	2000-00-00	Lc	28	360	\N
15327	Harbingers	2000-00-00	Lc	28	360	\N
15328	Winemaster	2000-00-00	Lc	28	360	\N
15329	Angels of Ashes	2000-00-00	Lc	28	360	\N
15330	Galactic North	2000-00-00	Lc	28	360	\N
15331	Diana by Starlight	2000-00-00	Lc	28	360	\N
15332	Hillary Orbits Venus	2000-00-00	Lc	28	360	\N
15333	With McAndrew, Out of Focus	2000-00-00	Lc	28	360	\N
15334	Dragon's Teeth	2000-00-00	Lc	28	360	\N
15335	The Birthday of the World	2001-00-00	Lc	28	360	\N
15336	On the Orion Line	2001-00-00	Lc	28	360	\N
15337	Snowball in Hell	2001-00-00	Lc	28	360	\N
15338	Bloody Bunnies	2001-00-00	Lc	28	360	\N
15339	The Elephants of Poznan	2001-00-00	Lc	28	360	\N
15340	The Other Side	2001-00-00	Lc	28	360	\N
15341	Lincoln in Frogmore	2001-00-00	Lc	28	360	\N
15342	Merlin's Gun	2001-00-00	Lc	28	360	\N
15343	The Rift	2001-00-00	Lc	28	360	\N
15344	Primes	2001-00-00	Lc	28	360	\N
15345	Millennium Babies	2001-00-00	Lc	28	360	\N
15346	Chitty Bang Bang	2001-00-00	Lc	28	360	\N
15347	The Pottawatomie Giant	2001-00-00	Lc	28	360	\N
15348	Feel the Zaz	2001-00-00	Lc	28	360	\N
15349	Auspicious Eggs	2001-00-00	Lc	28	360	\N
15350	Wetlands Preserve	2001-00-00	Lc	28	360	\N
15351	The Cloud Man	2001-00-00	Lc	28	360	\N
15352	Bird Herding	2001-00-00	Lc	28	360	\N
15353	The Juniper Tree	2001-00-00	Lc	28	360	\N
15354	Open Loops	2001-00-00	Lc	28	360	\N
15355	The Gulf	2001-00-00	Lc	28	360	\N
15356	In Shock	2001-00-00	Lc	28	360	\N
15357	Hideaway	2001-00-00	Lc	28	360	\N
15358	The Prophet Ugly	2001-00-00	Lc	28	360	\N
15359	Hybrid	2001-00-00	Lc	28	360	\N
15360	The Dryad's Wedding	2001-00-00	Lc	28	360	\N
15361	Reef	2001-00-00	Lc	28	360	\N
15362	Tenebrio	2001-00-00	Lc	28	360	\N
15363	Chanterelle	2001-00-00	Lc	28	360	\N
15364	The Alien Abduction	2001-00-00	Lc	28	360	\N
15366	Liberty Spin	2001-00-00	Lc	28	360	\N
15367	And Still She Sleeps	2001-00-00	Lc	28	360	\N
15368	The True Story of Professor Trabuc and His Remarkable Voyages Aboard the Sonde-Ballon De La Mentalité	2001-00-00	Lc	28	360	\N
15369	The Saltimbanques	2001-00-00	Lc	28	360	\N
15370	Milo and Sylvie	2001-00-00	Lc	28	360	\N
15371	Jack Daw's Pack	2001-00-00	Lc	28	360	\N
15372	Multim in Parvo	2001-00-00	Lc	28	360	\N
15373	Vtv	2001-00-00	Lc	28	360	\N
15374	Going After Bobo	2001-00-00	Lc	28	360	\N
15375	The God of Children	2001-00-00	Lc	28	360	\N
15376	The Noise of Their Joye	2001-00-00	Lc	28	360	\N
15377	Romance in Extended Time	2001-00-00	Lc	28	360	\N
15378	Sergeant Mother Glory	2001-00-00	Lc	28	360	\N
15379	A Colder War	2001-00-00	Lc	28	360	\N
15380	Chain of Life	2001-00-00	Lc	28	360	\N
15381	The Despoblado	2001-00-00	Lc	28	360	\N
15382	The Real World	2001-00-00	Lc	28	360	\N
15383	Hell Is the Absence of God	2002-00-00	Lc	28	360	\N
15384	On the High Marsh	2002-00-00	Lc	28	360	\N
15385	On K2 with Kanakaredes	2002-00-00	Lc	28	360	\N
15386	The Lady of the Winds	2002-00-00	Lc	28	360	\N
15387	The Old Rugged Cross	2002-00-00	Lc	28	360	\N
15388	Isabel of the Fall	2002-00-00	Lc	28	360	\N
15389	Lobsters	2002-00-00	Lc	28	360	\N
15390	The Days Between	2002-00-00	Lc	28	360	\N
15391	Undone	2002-00-00	Lc	28	360	\N
15392	In the Un-Black	2002-00-00	Lc	28	360	\N
15393	Life on Earth	2002-00-00	Lc	28	360	\N
15394	Have Not Have	2002-00-00	Lc	28	360	\N
15395	The Measure of All Things	2002-00-00	Lc	28	360	\N
15396	Computer Virus	2002-00-00	Lc	28	360	\N
15397	The Other Real World	2002-00-00	Lc	28	360	\N
15398	The Quijote Robot	2002-00-00	Lc	28	360	\N
15399	Monster Story	2002-00-00	Lc	28	360	\N
15400	Rhido Wars	2002-00-00	Lc	28	360	\N
15401	This Shape We're in	2002-00-00	Lc	28	360	\N
15402	And No Such Things Grow Here	2002-00-00	Lc	28	360	\N
15403	Into Greenwood	2002-00-00	Lc	28	360	\N
15404	Firebird	2002-00-00	Lc	28	360	\N
15405	Know How, Can Do	2002-00-00	Lc	28	360	\N
15406	The Two Dicks	2002-00-00	Lc	28	360	\N
15407	Major Spacer in the 21st Century	2002-00-00	Lc	28	360	\N
15408	Neutrino Drag	2002-00-00	Lc	28	360	\N
15409	Doing the Unstuck	2002-00-00	Lc	28	360	\N
15410	First to the Moon!	2002-00-00	Lc	28	360	\N
15411	The Boy	2002-00-00	Lc	28	360	\N
15412	The Return of Spring	2002-00-00	Lc	28	360	\N
15413	Troubadour	2002-00-00	Lc	28	360	\N
15414	The Ferryman's Wife	2002-00-00	Lc	28	360	\N
15415	The Cat's Pajamas	2002-00-00	Lc	28	360	\N
15416	Mirror	2002-00-00	Lc	28	360	\N
15417	The Applesauce Monster	2002-00-00	Lc	28	360	\N
15418	The Dread and Fear of Kings	2002-00-00	Lc	28	360	\N
15419	More Adventures on Other Planets	2002-00-00	Lc	28	360	\N
15421	Standing in His Light	2002-00-00	Lc	28	360	\N
15422	The Kéthani Inheritance	2002-00-00	Lc	28	360	\N
15423	Roach Motel	2002-00-00	Lc	28	360	\N
15424	The Scab's Progress	2002-00-00	Lc	28	360	\N
15425	Floating in Lindrethool	2002-00-00	Lc	28	360	\N
15426	The Real Thing	2002-00-00	Lc	28	360	\N
15427	The Go-Between	2002-00-00	Lc	28	360	\N
15428	Struwwelpeter	2002-00-00	Lc	28	360	\N
15429	Menage	2002-00-00	Lc	28	360	\N
15430	Speedstream	2002-00-00	Lc	28	360	\N
15431	Resurrection	2002-00-00	Lc	28	360	\N
15432	Legerdemain	2002-00-00	Lc	28	360	\N
15433	Commencement	2002-00-00	Lc	28	360	\N
15434	Cucumber Gravy	2002-00-00	Lc	28	360	\N
15435	Gestella	2002-00-00	Lc	28	360	\N
15436	Civilians	2002-00-00	Lc	28	360	\N
15437	Romance with Phobic Variations	2002-00-00	Lc	28	360	\N
15438	One Last Game	2002-00-00	Lc	28	360	\N
15439	Raven Dream	2002-00-00	Lc	28	360	\N
15440	When This World Is All on Fire	2002-00-00	Lc	28	360	\N
15441	Shiomah's Land	2002-00-00	Lc	28	360	\N
15442	First Contact National Monument	2002-00-00	Lc	28	360	\N
15443	From Here You Can See the Sunquists	2002-00-00	Lc	28	360	\N
15444	The Wild Girls	2003-00-00	Lc	28	360	\N
15445	Liking What You See: A Documentary	2003-00-00	Lc	28	360	\N
15446	A Walking Tour of the Shambles	2003-00-00	Lc	28	360	\N
15447	Slow Life	2003-00-00	Lc	28	360	\N
15448	Halo	2003-00-00	Lc	28	360	\N
15449	Lull	2003-00-00	Lc	28	360	\N
15450	The Clear Blue Seas of Luna	2003-00-00	Lc	28	360	\N
15451	A Martian Theodicy	2003-00-00	Lc	28	360	\N
15452	Tourist	2003-00-00	Lc	28	360	\N
15453	In for a Penny or the Man Who Believed in Himself	2003-00-00	Lc	28	360	\N
15454	The Big Rock Candy Mountain	2003-00-00	Lc	28	360	\N
15455	Lying to Dogs	2003-00-00	Lc	28	360	\N
15456	Something by the Sea	2003-00-00	Lc	28	360	\N
15457	The Weight of Words	2003-00-00	Lc	28	360	\N
15458	Madonna of the Maquiladora	2003-00-00	Lc	28	360	\N
15459	Presence	2003-00-00	Lc	28	360	\N
15460	Lost Sorceress of the Silent Citadel	2003-00-00	Lc	28	360	\N
15461	The Likely Lad	2003-00-00	Lc	28	360	\N
15462	Little Red's Tango	2003-00-00	Lc	28	360	\N
15463	V.A.O.	2003-00-00	Lc	28	360	\N
15464	The Hidden Place	2003-00-00	Lc	28	360	\N
15465	We Come Not to Praise Washington	2003-00-00	Lc	28	360	\N
15466	Chichen Itza	2003-00-00	Lc	28	360	\N
15467	The Old Cosmonaut and the Construction Worker Dream of Mars	2003-00-00	Lc	28	360	\N
15468	The Passenger	2003-00-00	Lc	28	360	\N
15469	A Flock of Birds	2003-00-00	Lc	28	360	\N
15470	The Real Story	2003-00-00	Lc	28	360	\N
15471	Look Away	2003-00-00	Lc	28	360	\N
15472	The Most Famous Little Girl in the World	2003-00-00	Lc	28	360	\N
15473	Watching Matthew	2003-00-00	Lc	28	360	\N
15474	Our Friend Electricity	2003-00-00	Lc	28	360	\N
15475	Pavane for a Prince of the Air	2003-00-00	Lc	28	360	\N
15476	The Children's Crusade	2003-00-00	Lc	28	360	\N
15478	The Thing in the Forest	2003-00-00	Lc	28	360	\N
15479	Three Times over the Falls	2003-00-00	Lc	28	360	\N
15480	Ailoura	2003-00-00	Lc	28	360	\N
15481	0wnz0red	2003-00-00	Lc	28	360	\N
15482	The Names of All the Spirits	2003-00-00	Lc	28	360	\N
15483	The Convert	2003-00-00	Lc	28	360	\N
15484	Jimmy Guang's House of Gladmech	2003-00-00	Lc	28	360	\N
15485	The Job Interview	2003-00-00	Lc	28	360	\N
15486	War, Ice, Egg, Universe	2003-00-00	Lc	28	360	\N
15487	A Champion of Democracy	2003-00-00	Lc	28	360	\N
15488	Charlie's Away	2003-00-00	Lc	28	360	\N
15489	The Essayist in the Wilderness	2003-00-00	Lc	28	360	\N
15490	Big Brother Iron	2003-00-00	Lc	28	360	\N
15491	At the Money	2003-00-00	Lc	28	360	\N
15492	A Free Man	2003-00-00	Lc	28	360	\N
15493	King Rainjoy's Tears	2003-00-00	Lc	28	360	\N
15494	The Region Between	1971-00-00	Lc	28	377	\N
15495	The Snow Women	1971-00-00	Lc	28	377	\N
15496	Continued on Next Rock	1971-00-00	Lc	28	377	\N
15497	Beastchild	1971-00-00	Lc	28	377	\N
15498	In the Queue	1971-00-00	Lc	28	377	\N
15499	Slow Sculpture	1971-00-00	Lc	28	377	\N
15500	Runesmith	1971-00-00	Lc	28	377	\N
15501	Brillo	1971-00-00	Lc	28	377	\N
15502	The Asian Shore	1971-00-00	Lc	28	377	\N
15503	The Fatal Fulfillment	1971-00-00	Lc	28	377	\N
15504	Dear Aunt Annie	1971-00-00	Lc	28	377	\N
15505	Entire and Perfect Chrysolite	1971-00-00	Lc	28	377	\N
15506	The Throwbacks	1971-00-00	Lc	28	377	\N
15507	Ill Met in Lankhmar	1971-00-00	Lc	28	377	\N
15508	The Queen of Air and Darkness	1972-00-00	Lc	28	377	\N
15509	A Meeting with Medusa	1972-00-00	Lc	28	377	\N
15510	All the Last Wars at Once	1972-00-00	Lc	28	377	\N
15511	Wheels	1972-00-00	Lc	28	377	\N
15512	The Autumn Land	1972-00-00	Lc	28	377	\N
15513	Mount Charity	1972-00-00	Lc	28	377	\N
15514	The Bear with the Knot on His Tail	1972-00-00	Lc	28	377	\N
15515	World Abounding	1972-00-00	Lc	28	377	\N
15516	Inconstant Moon	1972-00-00	Lc	28	377	\N
15517	Dread Empire	1972-00-00	Lc	28	377	\N
15518	A Special Kind of Morning	1972-00-00	Lc	28	377	\N
15519	The Human Operators	1972-00-00	Lc	28	377	\N
15520	In Entropy's Jaws	1972-00-00	Lc	28	377	\N
15521	Vaster Than Empires and More Slow	1972-00-00	Lc	28	377	\N
15522	All the Way Up, All the Way Down	1972-00-00	Lc	28	377	\N
15523	Basilisk	1973-00-00	Lc	28	377	\N
15524	Patron of the Arts	1973-00-00	Lc	28	377	\N
15525	Goat Song	1973-00-00	Lc	28	377	\N
15526	And I Awoke and Found Me Here on the Cold Hill's Side	1973-00-00	Lc	28	377	\N
15527	A Kingdom by the Sea	1973-00-00	Lc	28	377	\N
15528	When It Changed	1973-00-00	Lc	28	377	\N
15529	The Second Kind of Loneliness	1973-00-00	Lc	28	377	\N
15530	Painwise	1973-00-00	Lc	28	377	\N
15531	The Meeting	1973-00-00	Lc	28	377	\N
15532	The Funeral	1973-00-00	Lc	28	377	\N
15533	Man's Reach	1973-00-00	Lc	28	377	\N
15534	Caliban	1973-00-00	Lc	28	377	\N
15535	On the Downhill Side	1973-00-00	Lc	28	377	\N
15536	Nobody's Home	1973-00-00	Lc	28	377	\N
15537	When We Went to See the End of the World	1973-00-00	Lc	28	377	\N
15538	Eurema's Dam	1973-00-00	Lc	28	377	\N
15539	The Big Space Fuck	1973-00-00	Lc	28	377	\N
15540	Now + n, Now - n	1973-00-00	Lc	28	377	\N
15541	The Milk of Paradise	1973-00-00	Lc	28	377	\N
15542	The Deathbird	1974-00-00	Lc	28	377	\N
15543	Of Mist, and Grass, and Sand	1974-00-00	Lc	28	377	\N
15544	Love Is the Plan the Plan Is Death	1974-00-00	Lc	28	377	\N
15545	The Girl Who Was Plugged In	1974-00-00	Lc	28	377	\N
15546	Ms. Found in an Abandoned Time Machine	1974-00-00	Lc	28	377	\N
15547	The Ones Who Walk Away from Omelas	1974-00-00	Lc	28	377	\N
15548	Wings	1974-00-00	Lc	28	377	\N
15549	With Morning Comes Mistfall	1974-00-00	Lc	28	377	\N
15550	Mud Violet	1974-00-00	Lc	28	377	\N
15551	In the Group	1974-00-00	Lc	28	377	\N
15552	Field of Vision	1974-00-00	Lc	28	377	\N
15553	Many Mansions	1974-00-00	Lc	28	377	\N
15554	The Answer	1974-00-00	Lc	28	377	\N
15555	Brothers	1974-00-00	Lc	28	377	\N
15556	Barnaby's Clock	1974-00-00	Lc	28	377	\N
15557	The World Is a Sphere	1974-00-00	Lc	28	377	\N
15558	Epilog	1974-00-00	Lc	28	377	\N
15559	The Women Men Don't See	1974-00-00	Lc	28	377	\N
15560	The Day Before the Revolution	1975-00-00	Lc	28	378	\N
15561	The Hole Man	1975-00-00	Lc	28	378	\N
15562	Schwartz Between the Galaxies	1975-00-00	Lc	28	378	\N
15563	"The Author of the Acacia Seeds" and Other Extracts from the Journal of the Association of Therolinguistics	1975-00-00	Lc	28	378	\N
15564	The Engine at Heartspring's Center	1975-00-00	Lc	28	378	\N
15565	The Four-Hour Fugue	1975-00-00	Lc	28	378	\N
15566	Cathadonian Odyssey	1975-00-00	Lc	28	378	\N
15567	Enter a Pilgrim	1975-00-00	Lc	28	378	\N
15568	Midnight by the Morphy Watch	1975-00-00	Lc	28	378	\N
15569	Royal Licorice	1975-00-00	Lc	28	378	\N
15570	We Purchased People	1975-00-00	Lc	28	378	\N
15571	The Stars Below	1975-00-00	Lc	28	378	\N
15572	Do You Know Dave Wenzel?	1975-00-00	Lc	28	378	\N
15573	Mysterious Doings at the Metropolitan Museum	1975-00-00	Lc	28	378	\N
15574	In the House of Double Minds	1975-00-00	Lc	28	378	\N
15575	The Mountains of Sunset, the Mountains of Dawn	1975-00-00	Lc	28	378	\N
15576	Willowisp	1975-00-00	Lc	28	378	\N
15577	Enjoy, Enjoy	1975-00-00	Lc	28	378	\N
15578	Mute Inglorious Tam	1975-00-00	Lc	28	378	\N
15579	Croatoan	1976-00-00	Lc	28	378	\N
15580	The Mother Trip	1976-00-00	Lc	28	378	\N
15581	Child of All Ages	1976-00-00	Lc	28	378	\N
15582	Sail the Tide of Mourning	1976-00-00	Lc	28	378	\N
15583	Doing Lennon	1976-00-00	Lc	28	378	\N
15584	Sierra Maestra	1976-00-00	Lc	28	378	\N
15585	Rogue Tomato	1976-00-00	Lc	28	378	\N
15586	Anniversary Project	1976-00-00	Lc	28	378	\N
15587	Beyond Grayworld	1976-00-00	Lc	28	378	\N
15588	Find the Lady	1976-00-00	Lc	28	378	\N
15589	Catch That Zeppelin!	1976-00-00	Lc	28	378	\N
15590	All the Charms of Sycorax	1976-00-00	Lc	28	378	\N
15591	Clay Suburb	1976-00-00	Lc	28	378	\N
15592	Shatterday	1976-00-00	Lc	28	378	\N
15593	Tricentennial	1977-00-00	Lc	28	378	\N
15594	I See You	1977-00-00	Lc	28	378	\N
15595	Custom Fitting	1977-00-00	Lc	28	378	\N
15596	The Death of Princes	1977-00-00	Lc	28	378	\N
15597	A Crowd of Shadows	1977-00-00	Lc	28	378	\N
15598	Seeing	1977-00-00	Lc	28	378	\N
15599	Paradise Beach	1977-00-00	Lc	28	378	\N
15600	This Tower of Ashes	1977-00-00	Lc	28	378	\N
15601	Mary Margaret Road-Grader	1977-00-00	Lc	28	378	\N
15602	Appearance of Life	1977-00-00	Lc	28	378	\N
15603	From A to Z, in the Chocolate Alphabet	1977-00-00	Lc	28	378	\N
15604	The Never Ending Western Movie	1977-00-00	Lc	28	378	\N
15605	Stone Circle	1977-00-00	Lc	28	378	\N
15606	An Infinite Summer	1977-00-00	Lc	28	378	\N
15607	Con Artist	1977-00-00	Lc	28	378	\N
15608	Jeffty Is Five	1978-00-00	Lc	28	377	\N
15609	The Screwfly Solution	1978-00-00	Lc	28	377	\N
15610	Air Raid	1978-00-00	Lc	28	377	\N
15611	A Rite of Spring	1978-00-00	Lc	28	377	\N
15612	Eyes of Amber	1978-00-00	Lc	28	377	\N
15613	The Kugelmass Episode	1978-00-00	Lc	28	377	\N
15614	The Stone City	1978-00-00	Lc	28	377	\N
15615	Particle Theory	1978-00-00	Lc	28	377	\N
15616	Ender's Game	1978-00-00	Lc	28	377	\N
15617	The Bagful of Dreams	1978-00-00	Lc	28	377	\N
15618	The Ninth Symphony of Ludwig van Beethoven and Other Lost Songs	1978-00-00	Lc	28	377	\N
15619	The House of Compassionate Sharers	1978-00-00	Lc	28	377	\N
15620	The Big Fans	1978-00-00	Lc	28	377	\N
15621	The Detweiler Boy	1978-00-00	Lc	28	377	\N
15622	Prismatica	1978-00-00	Lc	28	377	\N
15623	Good-bye Robinson Crusoe	1978-00-00	Lc	28	377	\N
15624	Camera Obscura	1978-00-00	Lc	28	377	\N
15625	Dog Day Evening	1978-00-00	Lc	28	377	\N
15626	Bitterblooms	1978-00-00	Lc	28	377	\N
15627	Pinnocchio	1978-00-00	Lc	28	377	\N
15628	A Rain of Pebbles	1978-00-00	Lc	28	377	\N
15629	Count the Clock That Tells the Time	1979-00-00	Lc	28	378	\N
15630	View from a Height	1979-00-00	Lc	28	378	\N
15631	Stone	1979-00-00	Lc	28	378	\N
15632	Virra	1979-00-00	Lc	28	378	\N
15633	A Hiss of Dragon	1979-00-00	Lc	28	378	\N
15634	Cassandra	1979-00-00	Lc	28	378	\N
15635	Drink Me, Francesca	1979-00-00	Lc	28	378	\N
